"","uid","treatment","location","n","total_cells","normalized_cell_count"
"623","CAGE3811492 ANIMAL04 CORTEXPERIMENTAL","ChronicCORT","Primary somatosensory area, barrel field, layer 6a",2,2446,0.000817661488143908
"624","CAGE3811492 ANIMAL04 CORTEXPERIMENTAL","ChronicCORT","Primary somatosensory area, mouth, layer 5",7,2446,0.00286181520850368
"625","CAGE3811492 ANIMAL04 CORTEXPERIMENTAL","ChronicCORT","alveus",2,2446,0.000817661488143908
"626","CAGE3811492 ANIMAL04 CORTEXPERIMENTAL","ChronicCORT","Nucleus of reuniens",2,2446,0.000817661488143908
"627","CAGE3811492 ANIMAL04 CORTEXPERIMENTAL","ChronicCORT","Inferior colliculus, dorsal nucleus",3,2446,0.00122649223221586
"628","CAGE3811492 ANIMAL04 CORTEXPERIMENTAL","ChronicCORT","Orbital area, ventrolateral part, layer 6a",10,2446,0.00408830744071954
"629","CAGE3811492 ANIMAL04 CORTEXPERIMENTAL","ChronicCORT","Primary visual area, layer 2/3",2,2446,0.000817661488143908
"630","CAGE3811492 ANIMAL04 CORTEXPERIMENTAL","ChronicCORT","Superior colliculus, superficial gray layer",9,2446,0.00367947669664759
"631","CAGE3811492 ANIMAL04 CORTEXPERIMENTAL","ChronicCORT","Caudoputamen",34,2446,0.0139002452984464
"632","CAGE3811492 ANIMAL04 CORTEXPERIMENTAL","ChronicCORT","Primary somatosensory area, mouth, layer 6a",4,2446,0.00163532297628782
"633","CAGE3811492 ANIMAL04 CORTEXPERIMENTAL","ChronicCORT","Olfactory areas",18,2446,0.00735895339329518
"634","CAGE3811492 ANIMAL04 CORTEXPERIMENTAL","ChronicCORT","Retrosplenial area, lateral agranular part, layer 5",12,2446,0.00490596892886345
"635","CAGE3811492 ANIMAL04 CORTEXPERIMENTAL","ChronicCORT","Prelimbic area, layer 1",24,2446,0.0098119378577269
"636","CAGE3811492 ANIMAL04 CORTEXPERIMENTAL","ChronicCORT","Frontal pole, layer 1",2,2446,0.000817661488143908
"637","CAGE3811492 ANIMAL04 CORTEXPERIMENTAL","ChronicCORT","Anteromedial nucleus, ventral part",5,2446,0.00204415372035977
"638","CAGE3811492 ANIMAL04 CORTEXPERIMENTAL","ChronicCORT","Thalamus",4,2446,0.00163532297628782
"639","CAGE3811492 ANIMAL04 CORTEXPERIMENTAL","ChronicCORT","Primary somatosensory area, lower limb, layer 4",8,2446,0.00327064595257563
"640","CAGE3811492 ANIMAL04 CORTEXPERIMENTAL","ChronicCORT","Anterior cingulate area, dorsal part, layer 2/3",121,2446,0.0494685200327065
"641","CAGE3811492 ANIMAL04 CORTEXPERIMENTAL","ChronicCORT","third ventricle",4,2446,0.00163532297628782
"642","CAGE3811492 ANIMAL04 CORTEXPERIMENTAL","ChronicCORT","internal capsule",8,2446,0.00327064595257563
"643","CAGE3811492 ANIMAL04 CORTEXPERIMENTAL","ChronicCORT","Primary somatosensory area, trunk, layer 4",6,2446,0.00245298446443173
"644","CAGE3811492 ANIMAL04 CORTEXPERIMENTAL","ChronicCORT","Anterior cingulate area, ventral part, 6a",7,2446,0.00286181520850368
"645","CAGE3811492 ANIMAL04 CORTEXPERIMENTAL","ChronicCORT","Retrosplenial area, ventral part, layer 6a",2,2446,0.000817661488143908
"646","CAGE3811492 ANIMAL04 CORTEXPERIMENTAL","ChronicCORT","Ventral auditory area, layer 2/3",2,2446,0.000817661488143908
"647","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Entorhinal area, lateral part, layer 6a",4,2157,0.00185442744552619
"648","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Anterior cingulate area, dorsal part, layer 6a",19,2157,0.00880853036624942
"649","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","cingulum bundle",16,2157,0.00741770978210477
"650","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Primary motor area, Layer 5",61,2157,0.0282800185442745
"651","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Primary somatosensory area, mouth, layer 4",5,2157,0.00231803430690774
"652","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Lateral amygdalar nucleus",2,2157,0.000927213722763097
"653","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Perirhinal area, layer 5",2,2157,0.000927213722763097
"654","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Agranular insular area, dorsal part, layer 5",14,2157,0.00649049605934168
"655","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Primary somatosensory area, upper limb, layer 6a",2,2157,0.000927213722763097
"656","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","fiber tracts",2,2157,0.000927213722763097
"657","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Subiculum",3,2157,0.00139082058414465
"658","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Primary somatosensory area, barrel field, layer 2/3",15,2157,0.00695410292072323
"659","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Prelimbic area, layer 6a",19,2157,0.00880853036624942
"660","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","genu of corpus callosum",2,2157,0.000927213722763097
"661","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Orbital area, lateral part, layer 5",38,2157,0.0176170607324988
"662","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","corpus callosum, posterior forceps",5,2157,0.00231803430690774
"663","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Orbital area, medial part, layer 5",2,2157,0.000927213722763097
"664","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Retrosplenial area, dorsal part, layer 5",52,2157,0.0241075567918405
"665","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Anterior cingulate area, ventral part, 6b",2,2157,0.000927213722763097
"666","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Lateral visual area, layer 5",3,2157,0.00139082058414465
"667","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Anterior cingulate area, dorsal part, layer 1",7,2157,0.00324524802967084
"668","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Temporal association areas, layer 4",2,2157,0.000927213722763097
"669","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","fimbria",2,2157,0.000927213722763097
"670","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Reticular nucleus of the thalamus",7,2157,0.00324524802967084
"671","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Taenia tecta, ventral part",4,2157,0.00185442744552619
"672","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Perirhinal area, layer 6a",3,2157,0.00139082058414465
"673","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Anteromedial visual area, layer 6a",2,2157,0.000927213722763097
"674","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Striatum",6,2157,0.00278164116828929
"675","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Orbital area, ventrolateral part, layer 5",8,2157,0.00370885489105239
"676","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","corpus callosum, anterior forceps",3,2157,0.00139082058414465
"677","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Caudoputamen",53,2157,0.0245711636532221
"678","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Secondary motor area, layer 2/3",155,2157,0.07185906351414
"679","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Primary motor area, Layer 6a",62,2157,0.028743625405656
"680","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Supplemental somatosensory area, layer 4",4,2157,0.00185442744552619
"681","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","lateral ventricle",37,2157,0.0171534538711173
"682","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Piriform area",10,2157,0.00463606861381548
"683","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Prelimbic area, layer 2/3",18,2157,0.00834492350486787
"684","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Primary somatosensory area, upper limb, layer 4",2,2157,0.000927213722763097
"685","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Secondary motor area, layer 1",12,2157,0.00556328233657858
"686","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Main olfactory bulb",13,2157,0.00602688919796013
"687","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Retrosplenial area, lateral agranular part, layer 6a",2,2157,0.000927213722763097
"688","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Orbital area, lateral part, layer 2/3",9,2157,0.00417246175243394
"689","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Orbital area, ventrolateral part, layer 6a",3,2157,0.00139082058414465
"690","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Accessory olfactory bulb, mitral layer",4,2157,0.00185442744552619
"691","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Lateral septal nucleus, caudal (caudodorsal) part",5,2157,0.00231803430690774
"692","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Anterior cingulate area, ventral part, layer 2/3",22,2157,0.0101993509503941
"693","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Anterior cingulate area, dorsal part, layer 5",226,2157,0.10477515067223
"694","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Retrosplenial area, ventral part, layer 1",6,2157,0.00278164116828929
"695","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Anteromedial visual area, layer 4",4,2157,0.00185442744552619
"696","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Orbital area, ventrolateral part, layer 1",14,2157,0.00649049605934168
"697","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Primary somatosensory area, barrel field, layer 5",14,2157,0.00649049605934168
"698","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Primary somatosensory area, trunk, layer 5",8,2157,0.00370885489105239
"699","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Crus 2",3,2157,0.00139082058414465
"700","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Olfactory areas",3,2157,0.00139082058414465
"701","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Retrosplenial area, ventral part, layer 2/3",10,2157,0.00463606861381548
"702","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Primary somatosensory area, trunk, layer 2/3",3,2157,0.00139082058414465
"703","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Orbital area, lateral part, layer 6a",9,2157,0.00417246175243394
"704","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Primary somatosensory area, upper limb, layer 5",6,2157,0.00278164116828929
"705","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Prelimbic area, layer 5",65,2157,0.0301344459898007
"706","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Flocculus",2,2157,0.000927213722763097
"707","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Primary motor area, Layer 6b",2,2157,0.000927213722763097
"708","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Lobule III",9,2157,0.00417246175243394
"709","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Gustatory areas, layer 5",12,2157,0.00556328233657858
"710","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Posterior hypothalamic nucleus",7,2157,0.00324524802967084
"711","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Central lateral nucleus of the thalamus",2,2157,0.000927213722763097
"712","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Retrosplenial area, ventral part, layer 5",27,2157,0.0125173852573018
"713","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Primary somatosensory area, mouth, layer 6a",9,2157,0.00417246175243394
"714","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Anterolateral visual area, layer 5",12,2157,0.00556328233657858
"715","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Ectorhinal area/Layer 5",35,2157,0.0162262401483542
"716","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Superior colliculus, superficial gray layer",4,2157,0.00185442744552619
"717","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","third ventricle",9,2157,0.00417246175243394
"718","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","alveus",13,2157,0.00602688919796013
"719","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Orbital area, medial part, layer 2/3",2,2157,0.000927213722763097
"720","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Ectorhinal area/Layer 6b",2,2157,0.000927213722763097
"721","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Accessory olfactory bulb, glomerular layer",2,2157,0.000927213722763097
"722","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Primary motor area, Layer 1",3,2157,0.00139082058414465
"723","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Anteromedial nucleus, ventral part",6,2157,0.00278164116828929
"724","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","stria terminalis",2,2157,0.000927213722763097
"725","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Retrosplenial area, dorsal part, layer 2/3",7,2157,0.00324524802967084
"726","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Anterior cingulate area, dorsal part, layer 2/3",41,2157,0.0190078813166435
"727","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Endopiriform nucleus, dorsal part",7,2157,0.00324524802967084
"728","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Field CA3",13,2157,0.00602688919796013
"729","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Infralimbic area, layer 5",2,2157,0.000927213722763097
"730","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Secondary motor area, layer 5",334,2157,0.154844691701437
"731","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Diagonal band nucleus",28,2157,0.0129809921186834
"732","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Primary motor area, Layer 2/3",52,2157,0.0241075567918405
"733","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Gustatory areas, layer 4",7,2157,0.00324524802967084
"734","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Primary somatosensory area, barrel field, layer 6a",7,2157,0.00324524802967084
"735","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Declive (VI)",2,2157,0.000927213722763097
"736","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Secondary motor area, layer 6a",40,2157,0.0185442744552619
"737","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Dentate gyrus, polymorph layer",2,2157,0.000927213722763097
"738","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Prelimbic area, layer 1",12,2157,0.00556328233657858
"739","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Orbital area, lateral part, layer 1",9,2157,0.00417246175243394
"740","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Supplemental somatosensory area, layer 2/3",5,2157,0.00231803430690774
"741","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Temporal association areas, layer 5",8,2157,0.00370885489105239
"742","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Hypothalamus",3,2157,0.00139082058414465
"743","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Supplemental somatosensory area, layer 5",12,2157,0.00556328233657858
"744","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Primary somatosensory area, mouth, layer 2/3",10,2157,0.00463606861381548
"745","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Anterior cingulate area, ventral part, 6a",3,2157,0.00139082058414465
"746","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Primary somatosensory area, lower limb, layer 5",3,2157,0.00139082058414465
"747","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Simple lobule",6,2157,0.00278164116828929
"748","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Agranular insular area, dorsal part, layer 6a",8,2157,0.00370885489105239
"749","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Superior colliculus, zonal layer",4,2157,0.00185442744552619
"750","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Infralimbic area, layer 2/3",19,2157,0.00880853036624942
"751","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Infralimbic area, layer 1",5,2157,0.00231803430690774
"752","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Primary somatosensory area, barrel field, layer 4",30,2157,0.0139082058414465
"753","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Primary visual area, layer 5",4,2157,0.00185442744552619
"754","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Thalamus",3,2157,0.00139082058414465
"755","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Lateral septal nucleus, rostral (rostroventral) part",18,2157,0.00834492350486787
"756","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Bed nuclei of the stria terminalis",4,2157,0.00185442744552619
"757","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Anterior cingulate area, ventral part, layer 1",9,2157,0.00417246175243394
"758","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","stria medullaris",2,2157,0.000927213722763097
"759","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Primary somatosensory area, mouth, layer 5",6,2157,0.00278164116828929
"760","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Nucleus of reuniens",2,2157,0.000927213722763097
"761","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Ectorhinal area/Layer 6a",20,2157,0.00927213722763097
"762","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Retrosplenial area, lateral agranular part, layer 5",5,2157,0.00231803430690774
"763","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Temporal association areas, layer 6a",11,2157,0.00509967547519703
"764","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Posterolateral visual area, layer 6a",3,2157,0.00139082058414465
"765","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Anterior cingulate area, ventral part, layer 5",44,2157,0.0203987019007881
"766","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Retrosplenial area, dorsal part, layer 6a",4,2157,0.00185442744552619
"767","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Field CA1",3,2157,0.00139082058414465
"768","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","choroid plexus",9,2157,0.00417246175243394
"769","CAGE3811492 ANIMAL1022 CORTEXPERIMENTAL","ChronicCORT","Orbital area, ventrolateral part, layer 2/3",29,2157,0.0134445989800649
"770","CAGE3811494 ANIMAL1015 CORTCONTROL","Vehicle","Septofimbrial nucleus",2,2135,0.000936768149882904
"771","CAGE3811494 ANIMAL1015 CORTCONTROL","Vehicle","dorsal limb",3,2135,0.00140515222482436
"772","CAGE3811494 ANIMAL1015 CORTCONTROL","Vehicle","Dorsal auditory area, layer 1",2,2135,0.000936768149882904
"773","CAGE3811494 ANIMAL1015 CORTCONTROL","Vehicle","Primary somatosensory area, barrel field, layer 6a",11,2135,0.00515222482435597
"774","CAGE3811494 ANIMAL1015 CORTCONTROL","Vehicle","Dentate gyrus, granule cell layer",5,2135,0.00234192037470726
"775","CAGE3811494 ANIMAL1015 CORTCONTROL","Vehicle","Frontal pole, layer 1",3,2135,0.00140515222482436
"776","CAGE3811494 ANIMAL1015 CORTCONTROL","Vehicle","Primary somatosensory area, mouth, layer 5",8,2135,0.00374707259953162
"777","CAGE3811494 ANIMAL1015 CORTCONTROL","Vehicle","arbor vitae",39,2135,0.0182669789227166
"778","CAGE3811494 ANIMAL1015 CORTCONTROL","Vehicle","Accessory olfactory bulb, mitral layer",4,2135,0.00187353629976581
"779","CAGE3811494 ANIMAL1015 CORTCONTROL","Vehicle","posteromedial visual area, layer 5",3,2135,0.00140515222482436
"780","CAGE3811494 ANIMAL1015 CORTCONTROL","Vehicle","Medial amygdalar nucleus",2,2135,0.000936768149882904
"781","CAGE3811494 ANIMAL1015 CORTCONTROL","Vehicle","Retrosplenial area, lateral agranular part, layer 5",11,2135,0.00515222482435597
"782","CAGE3811494 ANIMAL1015 CORTCONTROL","Vehicle","Posterior auditory area, layer 6a",2,2135,0.000936768149882904
"783","CAGE3811494 ANIMAL1015 CORTCONTROL","Vehicle","Posterior auditory area, layer 5",6,2135,0.00281030444964871
"784","CAGE3811494 ANIMAL1015 CORTCONTROL","Vehicle","Superior colliculus, zonal layer",11,2135,0.00515222482435597
"785","CAGE3811494 ANIMAL1015 CORTCONTROL","Vehicle","Anterior hypothalamic nucleus",3,2135,0.00140515222482436
"786","CAGE3811494 ANIMAL1015 CORTCONTROL","Vehicle","Orbital area, lateral part, layer 5",11,2135,0.00515222482435597
"787","CAGE3811494 ANIMAL1015 CORTCONTROL","Vehicle","Anterolateral visual area, layer 6b",2,2135,0.000936768149882904
"788","CAGE3811494 ANIMAL1015 CORTCONTROL","Vehicle","Primary somatosensory area, mouth, layer 4",12,2135,0.00562060889929742
"789","CAGE3811494 ANIMAL1015 CORTCONTROL","Vehicle","Lobule II",9,2135,0.00421545667447307
"790","CAGE3811494 ANIMAL1015 CORTCONTROL","Vehicle","Medial habenula",3,2135,0.00140515222482436
"791","CAGE3811494 ANIMAL1015 CORTCONTROL","Vehicle","Lateral preoptic area",13,2135,0.00608899297423888
"792","CAGE3811494 ANIMAL1015 CORTCONTROL","Vehicle","Submedial nucleus of the thalamus",3,2135,0.00140515222482436
"793","CAGE3811494 ANIMAL1015 CORTCONTROL","Vehicle","Medial preoptic area",2,2135,0.000936768149882904
